request	Election_Jurisdiction:token	Election_Jurisdiction:id	Election_Jurisdiction	Election_Year:token	Election_Year:id	Election_Year	Election_Type:token	Election_Type:id	Election_Type	Office_Sought:token	Office_Sought:id	Office_Sought	#_of_Records	Total_$
s=NC&c-exi=1&c-r-ot=H&c-r-id=70660	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4750	"HOUSE DISTRICT 041"	770	261174.75
s=NC&c-exi=1&c-r-ot=H&c-r-id=14818	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4753	"HOUSE DISTRICT 044"	398	258804.18
s=NC&c-exi=1&c-r-ot=H&c-r-id=1089	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4824	"HOUSE DISTRICT 115"	505	258587.74
s=NC&c-exi=1&c-r-ot=H&c-r-id=36457	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4744	"HOUSE DISTRICT 035"	1017	257082.53
s=NC&c-exi=1&c-r-ot=H&c-r-id=4912	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	244	255521.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=14816	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4744	"HOUSE DISTRICT 035"	537	253667.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=14800	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4762	"HOUSE DISTRICT 053"	649	252926.21
s=NC&c-exi=1&c-r-ot=H&c-r-id=70828	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4825	"HOUSE DISTRICT 116"	1016	252387.10
s=NC&c-exi=1&c-r-ot=H&c-r-id=17932	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4726	"HOUSE DISTRICT 017"	430	252232.36
s=NC&c-exi=1&c-r-ot=H&c-r-id=70839	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4806	"HOUSE DISTRICT 097"	208	251335.30
s=NC&c-exi=1&c-r-ot=H&c-r-id=60992	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	1131	250031.74
s=NC&c-exi=1&c-r-ot=H&c-r-id=33110	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4799	"HOUSE DISTRICT 090"	293	249779.06
s=NC&c-exi=1&c-r-ot=H&c-r-id=33085	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4778	"HOUSE DISTRICT 069"	410	249053.16
s=NC&c-exi=1&c-r-ot=H&c-r-id=7844	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4754	"HOUSE DISTRICT 045"	633	245913.40
s=NC&c-exi=1&c-r-ot=H&c-r-id=12910	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4813	"HOUSE DISTRICT 104"	495	245673.04
s=NC&c-exi=1&c-r-ot=H&c-r-id=36465	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4778	"HOUSE DISTRICT 069"	329	244427.19
s=NC&c-exi=1&c-r-ot=H&c-r-id=70729	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4745	"HOUSE DISTRICT 036"	721	242450.16
s=NC&c-exi=1&c-r-ot=H&c-r-id=23601	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4798	"HOUSE DISTRICT 089"	511	241833.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=45567	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4764	"HOUSE DISTRICT 055"	463	241445.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=60979	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4746	"HOUSE DISTRICT 037"	376	241042.52
s=NC&c-exi=1&c-r-ot=H&c-r-id=4923	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4743	"HOUSE DISTRICT 034"	300	240581.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70789	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4738	"HOUSE DISTRICT 029"	431	240108.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=31357	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	691	238861.64
s=NC&c-exi=1&c-r-ot=H&c-r-id=49617	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4787	"HOUSE DISTRICT 078"	271	238649.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33139	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4745	"HOUSE DISTRICT 036"	369	234748.57
s=NC&c-exi=1&c-r-ot=H&c-r-id=36453	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4721	"HOUSE DISTRICT 012"	240	234082.55
s=NC&c-exi=1&c-r-ot=H&c-r-id=1053	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4762	"HOUSE DISTRICT 053"	443	233616.52
s=NC&c-exi=1&c-r-ot=H&c-r-id=12898	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4766	"HOUSE DISTRICT 057"	744	233386.63
s=NC&c-exi=1&c-r-ot=H&c-r-id=14798	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4755	"HOUSE DISTRICT 046"	517	232625.68
s=NC&c-exi=1&c-r-ot=H&c-r-id=14810	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4710	"HOUSE DISTRICT 001"	609	232269.73
s=NC&c-exi=1&c-r-ot=H&c-r-id=48568	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4787	"HOUSE DISTRICT 078"	304	230905.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=6955	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4711	"HOUSE DISTRICT 002"	218	230745.34
s=NC&c-exi=1&c-r-ot=H&c-r-id=28340	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	392	230426.92
s=NC&c-exi=1&c-r-ot=H&c-r-id=70840	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4760	"HOUSE DISTRICT 051"	463	229746.32
s=NC&c-exi=1&c-r-ot=H&c-r-id=17938	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4827	"HOUSE DISTRICT 118"	264	229674.25
s=NC&c-exi=1&c-r-ot=H&c-r-id=17933	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4760	"HOUSE DISTRICT 051"	405	229363.40
s=NC&c-exi=1&c-r-ot=H&c-r-id=6968	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4719	"HOUSE DISTRICT 010"	314	228749.10
s=NC&c-exi=1&c-r-ot=H&c-r-id=38831	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4749	"HOUSE DISTRICT 040"	215	228122.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=60982	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4749	"HOUSE DISTRICT 040"	342	227765.35
s=NC&c-exi=1&c-r-ot=H&c-r-id=37963	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4758	"HOUSE DISTRICT 049"	461	227407.49
s=NC&c-exi=1&c-r-ot=H&c-r-id=31368	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4762	"HOUSE DISTRICT 053"	613	226922.28
s=NC&c-exi=1&c-r-ot=H&c-r-id=4940	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	291	225228.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=23648	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4713	"HOUSE DISTRICT 004"	512	224424.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=38828	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4729	"HOUSE DISTRICT 020"	358	223499.52
s=NC&c-exi=1&c-r-ot=H&c-r-id=14838	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4827	"HOUSE DISTRICT 118"	541	222434.14
s=NC&c-exi=1&c-r-ot=H&c-r-id=27054	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4757	"HOUSE DISTRICT 048"	383	221694.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=27123	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4770	"HOUSE DISTRICT 061"	629	221160.44
s=NC&c-exi=1&c-r-ot=H&c-r-id=48588	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4728	"HOUSE DISTRICT 019"	439	221075.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=31328	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4795	"HOUSE DISTRICT 086"	249	220846.53
s=NC&c-exi=1&c-r-ot=H&c-r-id=60945	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4712	"HOUSE DISTRICT 003"	725	220551.01
s=NC&c-exi=1&c-r-ot=H&c-r-id=7821	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4778	"HOUSE DISTRICT 069"	721	219247.68
s=NC&c-exi=1&c-r-ot=H&c-r-id=28296	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4711	"HOUSE DISTRICT 002"	245	219112.73
s=NC&c-exi=1&c-r-ot=H&c-r-id=27047	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4749	"HOUSE DISTRICT 040"	369	217862.09
s=NC&c-exi=1&c-r-ot=H&c-r-id=12893	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4724	"HOUSE DISTRICT 015"	345	217650.04
s=NC&c-exi=1&c-r-ot=H&c-r-id=28341	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	283	216888.58
s=NC&c-exi=1&c-r-ot=H&c-r-id=10744	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4787	"HOUSE DISTRICT 078"	264	215496.30
s=NC&c-exi=1&c-r-ot=H&c-r-id=9788	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4788	"HOUSE DISTRICT 079"	420	214054.57
s=NC&c-exi=1&c-r-ot=H&c-r-id=60951	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	608	212946.57
s=NC&c-exi=1&c-r-ot=H&c-r-id=28329	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4758	"HOUSE DISTRICT 049"	316	211993.55
s=NC&c-exi=1&c-r-ot=H&c-r-id=9780	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4760	"HOUSE DISTRICT 051"	180	211556.32
s=NC&c-exi=1&c-r-ot=H&c-r-id=9793	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4766	"HOUSE DISTRICT 057"	774	210733.48
s=NC&c-exi=1&c-r-ot=H&c-r-id=61016	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4783	"HOUSE DISTRICT 074"	870	209464.79
s=NC&c-exi=1&c-r-ot=H&c-r-id=27120	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4805	"HOUSE DISTRICT 096"	227	208893.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=31334	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4828	"HOUSE DISTRICT 119"	433	208248.51
s=NC&c-exi=1&c-r-ot=H&c-r-id=1061	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4786	"HOUSE DISTRICT 077"	616	207750.19
s=NC&c-exi=1&c-r-ot=H&c-r-id=60967	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4734	"HOUSE DISTRICT 025"	552	206795.22
s=NC&c-exi=1&c-r-ot=H&c-r-id=27115	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4798	"HOUSE DISTRICT 089"	311	206490.81
s=NC&c-exi=1&c-r-ot=H&c-r-id=27029	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4713	"HOUSE DISTRICT 004"	327	204871.48
s=NC&c-exi=1&c-r-ot=H&c-r-id=8818	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4731	"HOUSE DISTRICT 022"	237	204081.18
s=NC&c-exi=1&c-r-ot=H&c-r-id=4911	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4761	"HOUSE DISTRICT 052"	492	202712.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=55176	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4820	"HOUSE DISTRICT 111"	189	200540.83
s=NC&c-exi=1&c-r-ot=H&c-r-id=27116	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4798	"HOUSE DISTRICT 089"	242	198845.95
s=NC&c-exi=1&c-r-ot=H&c-r-id=27036	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4728	"HOUSE DISTRICT 019"	382	198145.87
s=NC&c-exi=1&c-r-ot=H&c-r-id=27041	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4734	"HOUSE DISTRICT 025"	323	197751.28
s=NC&c-exi=1&c-r-ot=H&c-r-id=31329	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	557	197566.56
s=NC&c-exi=1&c-r-ot=H&c-r-id=28337	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4753	"HOUSE DISTRICT 044"	292	197168.48
s=NC&c-exi=1&c-r-ot=H&c-r-id=27082	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4720	"HOUSE DISTRICT 011"	488	196279.03
s=NC&c-exi=1&c-r-ot=H&c-r-id=1059	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4745	"HOUSE DISTRICT 036"	342	195975.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=60998	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4765	"HOUSE DISTRICT 056"	1004	195515.77
s=NC&c-exi=1&c-r-ot=H&c-r-id=61005	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	419	195346.09
s=NC&c-exi=1&c-r-ot=H&c-r-id=8819	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4807	"HOUSE DISTRICT 098"	306	194518.05
s=NC&c-exi=1&c-r-ot=H&c-r-id=7786	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4783	"HOUSE DISTRICT 074"	318	194040.96
s=NC&c-exi=1&c-r-ot=H&c-r-id=60943	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4710	"HOUSE DISTRICT 001"	440	193727.24
s=NC&c-exi=1&c-r-ot=H&c-r-id=14830	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4801	"HOUSE DISTRICT 092"	132	193708.81
s=NC&c-exi=1&c-r-ot=H&c-r-id=27080	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4712	"HOUSE DISTRICT 003"	267	193323.80
s=NC&c-exi=1&c-r-ot=H&c-r-id=38841	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4800	"HOUSE DISTRICT 091"	271	192974.40
s=NC&c-exi=1&c-r-ot=H&c-r-id=9789	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4734	"HOUSE DISTRICT 025"	475	192792.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=23633	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4771	"HOUSE DISTRICT 062"	362	192714.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=1073	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4719	"HOUSE DISTRICT 010"	331	192037.75
s=NC&c-exi=1&c-r-ot=H&c-r-id=14804	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4776	"HOUSE DISTRICT 067"	280	191857.07
s=NC&c-exi=1&c-r-ot=H&c-r-id=33129	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4743	"HOUSE DISTRICT 034"	151	191709.58
s=NC&c-exi=1&c-r-ot=H&c-r-id=70785	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4821	"HOUSE DISTRICT 112"	181	191333.20
s=NC&c-exi=1&c-r-ot=H&c-r-id=42321	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4737	"HOUSE DISTRICT 028"	368	191318.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=60956	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4723	"HOUSE DISTRICT 014"	317	191237.42
s=NC&c-exi=1&c-r-ot=H&c-r-id=36452	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	353	190971.05
s=NC&c-exi=1&c-r-ot=H&c-r-id=33096	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	477	190413.63
s=NC&c-exi=1&c-r-ot=H&c-r-id=1110	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4814	"HOUSE DISTRICT 105"	406	188290.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27035	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4727	"HOUSE DISTRICT 018"	365	186062.46
s=NC&c-exi=1&c-r-ot=H&c-r-id=61021	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4788	"HOUSE DISTRICT 079"	173	184925.36
s=NC&c-exi=1&c-r-ot=H&c-r-id=28307	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4760	"HOUSE DISTRICT 051"	503	184135.21
s=NC&c-exi=1&c-r-ot=H&c-r-id=23626	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4744	"HOUSE DISTRICT 035"	175	182797.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=36449	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4710	"HOUSE DISTRICT 001"	301	181774.85
s=NC&c-exi=1&c-r-ot=H&c-r-id=38829	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4734	"HOUSE DISTRICT 025"	510	180537.96
s=NC&c-exi=1&c-r-ot=H&c-r-id=14811	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4712	"HOUSE DISTRICT 003"	579	180513.31
s=NC&c-exi=1&c-r-ot=H&c-r-id=38827	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4726	"HOUSE DISTRICT 017"	379	180233.55
s=NC&c-exi=1&c-r-ot=H&c-r-id=7823	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	446	179514.94
s=NC&c-exi=1&c-r-ot=H&c-r-id=61061	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4828	"HOUSE DISTRICT 119"	422	179461.53
s=NC&c-exi=1&c-r-ot=H&c-r-id=14789	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4727	"HOUSE DISTRICT 018"	483	178632.24
s=NC&c-exi=1&c-r-ot=H&c-r-id=33145	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4744	"HOUSE DISTRICT 035"	623	178499.19
s=NC&c-exi=1&c-r-ot=H&c-r-id=27118	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4799	"HOUSE DISTRICT 090"	167	176737.30
s=NC&c-exi=1&c-r-ot=H&c-r-id=7806	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	585	176675.13
s=NC&c-exi=1&c-r-ot=H&c-r-id=4939	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4804	"HOUSE DISTRICT 095"	160	175834.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=61028	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4795	"HOUSE DISTRICT 086"	164	175359.29
s=NC&c-exi=1&c-r-ot=H&c-r-id=7797	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4725	"HOUSE DISTRICT 016"	717	174587.40
s=NC&c-exi=1&c-r-ot=H&c-r-id=8814	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4749	"HOUSE DISTRICT 040"	313	174115.64
s=NC&c-exi=1&c-r-ot=H&c-r-id=23609	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4721	"HOUSE DISTRICT 012"	222	173880.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33126	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4824	"HOUSE DISTRICT 115"	462	173302.02
s=NC&c-exi=1&c-r-ot=H&c-r-id=33137	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4795	"HOUSE DISTRICT 086"	159	172316.02
s=NC&c-exi=1&c-r-ot=H&c-r-id=70667	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4753	"HOUSE DISTRICT 044"	242	171955.39
s=NC&c-exi=1&c-r-ot=H&c-r-id=7829	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4788	"HOUSE DISTRICT 079"	241	171835.97
s=NC&c-exi=1&c-r-ot=H&c-r-id=36433	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4745	"HOUSE DISTRICT 036"	330	171229.87
s=NC&c-exi=1&c-r-ot=H&c-r-id=61037	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4804	"HOUSE DISTRICT 095"	183	170901.79
s=NC&c-exi=1&c-r-ot=H&c-r-id=7789	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4731	"HOUSE DISTRICT 022"	273	170465.13
s=NC&c-exi=1&c-r-ot=H&c-r-id=6965	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4761	"HOUSE DISTRICT 052"	381	169552.88
s=NC&c-exi=1&c-r-ot=H&c-r-id=14826	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4789	"HOUSE DISTRICT 080"	232	169293.16
s=NC&c-exi=1&c-r-ot=H&c-r-id=28301	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4828	"HOUSE DISTRICT 119"	493	167957.86
s=NC&c-exi=1&c-r-ot=H&c-r-id=70779	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4746	"HOUSE DISTRICT 037"	175	167850.57
s=NC&c-exi=1&c-r-ot=H&c-r-id=18000	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4779	"HOUSE DISTRICT 070"	331	167416.27
s=NC&c-exi=1&c-r-ot=H&c-r-id=14786	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4711	"HOUSE DISTRICT 002"	314	167123.73
s=NC&c-exi=1&c-r-ot=H&c-r-id=14809	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4828	"HOUSE DISTRICT 119"	405	166985.29
s=NC&c-exi=1&c-r-ot=H&c-r-id=6975	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4785	"HOUSE DISTRICT 076"	241	166965.31
s=NC&c-exi=1&c-r-ot=H&c-r-id=14835	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4818	"HOUSE DISTRICT 109"	382	166506.98
s=NC&c-exi=1&c-r-ot=H&c-r-id=31365	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4743	"HOUSE DISTRICT 034"	291	166435.14
s=NC&c-exi=1&c-r-ot=H&c-r-id=12872	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4727	"HOUSE DISTRICT 018"	612	165813.23
s=NC&c-exi=1&c-r-ot=H&c-r-id=27078	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4802	"HOUSE DISTRICT 093"	115	165527.74
s=NC&c-exi=1&c-r-ot=H&c-r-id=1081	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4715	"HOUSE DISTRICT 006"	249	164654.08
s=NC&c-exi=1&c-r-ot=H&c-r-id=38844	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4821	"HOUSE DISTRICT 112"	214	164414.28
s=NC&c-exi=1&c-r-ot=H&c-r-id=45573	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4766	"HOUSE DISTRICT 057"	374	163637.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=12880	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4762	"HOUSE DISTRICT 053"	395	163383.80
s=NC&c-exi=1&c-r-ot=H&c-r-id=31356	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	242	163045.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33102	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4735	"HOUSE DISTRICT 026"	122	162754.30
s=NC&c-exi=1&c-r-ot=H&c-r-id=49621	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4741	"HOUSE DISTRICT 032"	444	162678.61
s=NC&c-exi=1&c-r-ot=H&c-r-id=9794	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4824	"HOUSE DISTRICT 115"	711	162465.22
s=NC&c-exi=1&c-r-ot=H&c-r-id=31340	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4820	"HOUSE DISTRICT 111"	714	161749.60
s=NC&c-exi=1&c-r-ot=H&c-r-id=33091	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	399	160974.16
s=NC&c-exi=1&c-r-ot=H&c-r-id=31358	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4786	"HOUSE DISTRICT 077"	672	160895.94
s=NC&c-exi=1&c-r-ot=H&c-r-id=31346	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4823	"HOUSE DISTRICT 114"	662	160754.72
s=NC&c-exi=1&c-r-ot=H&c-r-id=38840	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4794	"HOUSE DISTRICT 085"	297	160494.70
s=NC&c-exi=1&c-r-ot=H&c-r-id=48573	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4734	"HOUSE DISTRICT 025"	467	160430.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=4906	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4719	"HOUSE DISTRICT 010"	295	160180.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70854	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4736	"HOUSE DISTRICT 027"	555	159625.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=33107	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4721	"HOUSE DISTRICT 012"	191	159555.96
